run,year_model,base_step,policy_id,enactment_year,rel_year,p_yes,likert,category,n_variants
continuous_d23,1978,194357,US-1993-NVRA,1993,-15,0.6063945067019955,-0.14363720752932382,Democracy & Governance,99
continuous_d23,1978,194357,US-1994-CRIME-BILL,1994,-16,0.7237221904276624,-0.06205932442854384,Criminal Justice & Guns,98
continuous_d23,1978,194357,US-1994-NAFTA,1994,-16,0.5736303646204447,-0.04859551121682764,Economy & Finance,100
continuous_d23,1978,194357,US-1994-VAWA,1994,-16,0.6630651193465142,-0.1456697790224422,Civil Rights,100
continuous_d23,1978,194357,US-1995-LOPEZ,1995,-17,0.5754703578607746,-0.046923444570982575,Democracy & Governance,100
continuous_d23,1978,194357,US-1996-DOMA,1996,-18,0.7349989107513448,-0.15411876647752934,Civil Rights,100
continuous_d23,1978,194357,US-1996-PRWORA,1996,-18,0.7277627924143016,-0.04321544812232745,Health/Welfare/Educ,100
continuous_d23,1978,194357,US-1996-TELECOM,1996,-18,0.6967089863396236,-0.029390162293833077,Democracy & Governance,100
continuous_d23,1978,194357,US-1997-PRINTZ,1997,-19,0.6219875411063417,-0.07715828563114649,Democracy & Governance,100
continuous_d23,1978,194357,US-1958-NDEA,1958,20,0.7706534679140836,-0.024384006444905078,Health/Welfare/Educ,100
continuous_d23,1978,194357,US-1958-NASA-ACT,1958,20,0.5637627530128223,-0.053141984544332145,Environment & Energy,100
continuous_d23,1978,194357,US-1958-COOPER,1958,20,0.5604065910926807,-0.08537997092300881,Civil Rights,100
continuous_d23,1978,194357,US-1961-PEACE-CORPS,1961,17,0.6294200825139685,-0.038847763371136136,Natl Security & Foreign,100
continuous_d23,1978,194357,US-1968-OMNIBUS-CRIME-CONTROL,1968,10,0.6710666637554367,0.029565466113113587,Criminal Justice & Guns,100
continuous_d23,1978,194357,US-1968-TRUTH-IN-LENDING,1968,10,0.6329043667097437,-0.04123616844550516,Economy & Finance,100
continuous_d23,1978,194357,US-1970-FCRA,1970,8,0.6477413365154164,-0.19803477063684052,Civil Liberties,100
continuous_d23,1978,194357,US-1972-CPSA,1972,6,0.648882658308816,-0.11772436636543626,Economy & Finance,100
continuous_d23,1978,194357,US-1975-EPCA,1975,3,0.558686379725896,-0.06973848061498766,Environment & Energy,99
continuous_d23,1978,194357,US-1987-DOLE,1987,-9,0.45734319809823637,-0.041367353749982946,Economy & Finance,100
continuous_d23,1978,194357,US-1997-RENO-ACLU,1997,-19,0.7191745669966119,-0.10553994701997023,Civil Liberties,100
continuous_d23,1978,194357,US-1963-TEST-BAN-TREATY,1963,15,0.5593017734454024,-0.10285508868499768,Natl Security & Foreign,100
continuous_d23,1978,194357,US-1964-TONKIN-GULF,1964,14,0.37574275688604963,-0.042792627341270234,Natl Security & Foreign,100
continuous_d23,1978,194357,US-1967-ADEA,1967,11,0.7061014434660854,-0.01985781396094697,Civil Rights,100
continuous_d23,1978,194357,US-1970-BANK-SECRECY,1970,8,0.6460698748712298,-0.07756527551418907,Economy & Finance,99
continuous_d23,1978,194357,US-1971-ANCSA,1971,7,0.6696233811465375,-0.10109813217368757,Civil Rights,99
continuous_d23,1978,194357,US-1978-AIRFA,1978,0,0.6474671053250175,-0.053762044501553696,Civil Rights,100
continuous_d23,1978,194357,US-1982-VRA-AMENDMENTS,1982,-4,0.5616277226912173,-0.08138349661097165,Democracy & Governance,100
continuous_d23,1978,194357,US-1990-IMMIGRATION-ACT,1990,-12,0.6349680200934171,0.019657140148928588,Immigration,100
continuous_d23,1978,194357,US-1993-RFRA,1993,-15,0.6048506845664678,-0.10757759866741579,Civil Liberties,97
continuous_d23,1978,194357,US-1996-AEDPA,1996,-18,0.7258241174288131,-0.0811332951743831,Criminal Justice & Guns,98
continuous_d23,1978,194357,US-1996-IIRIRA,1996,-18,0.7098959141739499,-0.047722436503745386,Immigration,100
continuous_d23,1979,195328,US-1961-MAPP,1961,18,0.38133084377289783,-0.16557344066589327,Criminal Justice & Guns,100
continuous_d23,1979,195328,US-1962-BAKER,1962,17,0.3572219993407157,-0.1786919114168142,Democracy & Governance,100
continuous_d23,1979,195328,US-1962-ENGEL,1962,17,0.3861117653677503,-0.16388116058568397,Civil Liberties,100
continuous_d23,1979,195328,US-1962-KEFAUVER-HARRIS,1962,17,0.37586731114726907,-0.17354581632635102,Economy & Finance,100
continuous_d23,1979,195328,US-1963-EQUAL-PAY,1963,16,0.3482430154156378,-0.15447656489062814,Civil Rights,99
continuous_d23,1979,195328,US-1963-GIDEON,1963,16,0.39946711798969325,-0.18117145538956658,Criminal Justice & Guns,100
continuous_d23,1979,195328,US-1964-24TH-AMENDMENT,1964,15,0.376761385261249,-0.19326731653011836,Democracy & Governance,100
continuous_d23,1979,195328,US-1964-CIVIL-RIGHTS-ACT,1964,15,0.3073670658834461,-0.15621286800437673,Civil Rights,100
continuous_d23,1979,195328,US-1964-ECONOMIC-OPPORTUNITY,1964,15,0.3485252981862784,-0.16109414534879662,Health/Welfare/Educ,99
continuous_d23,1979,195328,US-1964-HEART-ATLANTA,1964,15,0.4213076929983046,-0.17587742041988938,Civil Rights,100
continuous_d23,1979,195328,US-1964-NYT-SULLIVAN,1964,15,0.38684666651777827,-0.1607039923967969,Civil Liberties,100
continuous_d23,1979,195328,US-1964-REYNOLDS,1964,15,0.3930788041448394,-0.1726650062928056,Democracy & Governance,100
continuous_d23,1979,195328,US-1965-ESEA,1965,14,0.4006647076425531,-0.17789476324027717,Health/Welfare/Educ,100
continuous_d23,1979,195328,US-1965-GRISWOLD,1965,14,0.39320707617147393,-0.178094290670083,Civil Liberties,99
continuous_d23,1979,195328,US-1965-HART-CELLER,1965,14,0.31982969119073235,-0.17071602643537023,Immigration,100
continuous_d23,1979,195328,US-1965-MEDICARE-MEDICAID,1965,14,0.4116812685119171,-0.17197978161109528,Health/Welfare/Educ,99
continuous_d23,1979,195328,US-1965-VRA,1965,14,0.3655442069387593,-0.17094595448538605,Democracy & Governance,100
continuous_d23,1979,195328,US-1966-FOIA,1966,13,0.4059808043257098,-0.17259565702824906,Democracy & Governance,100
continuous_d23,1979,195328,US-1966-HARPER,1966,13,0.3683592461992548,-0.18403315805698944,Democracy & Governance,100
continuous_d23,1979,195328,US-1966-MIRANDA,1966,13,0.39778100302412567,-0.1828400618974696,Criminal Justice & Guns,100
continuous_d23,1979,195328,US-1967-KATZ,1967,12,0.3426531855162775,-0.18752670984197198,Civil Liberties,100
continuous_d23,1979,195328,US-1967-LOVING,1967,12,0.39132378399391443,-0.16420684451909057,Civil Rights,100
continuous_d23,1979,195328,US-1968-FAIR-HOUSING,1968,11,0.32404821135362105,-0.16604160389604078,Civil Rights,100
continuous_d23,1979,195328,US-1968-GUN-CONTROL,1968,11,0.3701470127080517,-0.17206212067926346,Criminal Justice & Guns,99
continuous_d23,1979,195328,US-1968-TERRY,1968,11,0.3658750619721865,-0.16866675690229818,Criminal Justice & Guns,100
continuous_d23,1979,195328,US-1969-BRANDENBURG,1969,10,0.38386768827886864,-0.174050631811438,Civil Liberties,100
continuous_d23,1979,195328,US-1969-NEPA,1969,10,0.39512116170352407,-0.1619226169123912,Environment & Energy,100
continuous_d23,1979,195328,US-1969-TINKER,1969,10,0.4019097827364843,-0.18993871016337882,Civil Liberties,100
continuous_d23,1979,195328,US-1970-CLEAN-AIR,1970,9,0.3740624923564898,-0.16580951904921534,Environment & Energy,100
continuous_d23,1979,195328,US-1970-CSA,1970,9,0.3295519796452412,-0.13796708153052561,Criminal Justice & Guns,99
continuous_d23,1979,195328,US-1970-OSHA,1970,9,0.3667987264301184,-0.16875373896657056,Labor,100
continuous_d23,1979,195328,US-1971-26TH,1971,8,0.35285800938729367,-0.18007770460755984,Democracy & Governance,100
continuous_d23,1979,195328,US-1971-FECA,1971,8,0.36717531609953424,-0.15472736508645996,Democracy & Governance,100
continuous_d23,1979,195328,US-1971-LEMON,1971,8,0.34783801616101007,-0.18844307359310108,Civil Liberties,100
continuous_d23,1979,195328,US-1971-PENTAGON-PAPERS,1971,8,0.39361639579196833,-0.19354141182023962,Civil Liberties,100
continuous_d23,1979,195328,US-1972-CLEAN-WATER,1972,7,0.37638671955577907,-0.1784753013618619,Environment & Energy,100
continuous_d23,1979,195328,US-1972-FURMAN,1972,7,0.41102989463395234,-0.18586923526561033,Criminal Justice & Guns,100
continuous_d23,1979,195328,US-1972-TITLE-IX,1972,7,0.40870312703304484,-0.18000295487267073,Civil Rights,100
continuous_d23,1979,195328,US-1972-YODER,1972,7,0.3759325224492105,-0.1785863483646596,Civil Liberties,100
continuous_d23,1979,195328,US-1973-ESA,1973,6,0.3225671857425466,-0.15712428489082197,Environment & Energy,100
continuous_d23,1979,195328,US-1973-REHABILITATION,1973,6,0.37506033401556343,-0.18152653913980843,Civil Rights,100
continuous_d23,1979,195328,US-1973-RODRIGUEZ,1973,6,0.40467815397187806,-0.16983584881031802,Health/Welfare/Educ,100
continuous_d23,1979,195328,US-1973-ROE,1973,6,0.3863704375083062,-0.17790048975173473,Civil Liberties,100
continuous_d23,1979,195328,US-1973-WAR-POWERS,1973,6,0.39077095031023645,-0.17841233222231756,Democracy & Governance,100
continuous_d23,1979,195328,US-1974-ECOA,1974,5,0.3010863279553025,-0.15846577375862414,Economy & Finance,100
continuous_d23,1979,195328,US-1974-ERISA,1974,5,0.37178210901211756,-0.1662002500247561,Labor,100
continuous_d23,1979,195328,US-1974-MILLIKEN,1974,5,0.4198818737569415,-0.1676811524556504,Civil Rights,100
continuous_d23,1979,195328,US-1974-PRIVACY-ACT,1974,5,0.4084993403005206,-0.17096447826957678,Civil Liberties,100
continuous_d23,1979,195328,US-1975-IDEA,1975,4,0.3930499812578107,-0.1707754792201744,Civil Rights,100
continuous_d23,1979,195328,US-1975-ISDEAA,1975,4,0.3939248387837472,-0.18484652625995604,Civil Rights,100
continuous_d23,1979,195328,US-1976-BUCKLEY,1976,3,0.2504796311332511,-0.15466926202246353,Democracy & Governance,99
continuous_d23,1979,195328,US-1976-GREGG,1976,3,0.425036070859133,-0.17996610971401691,Criminal Justice & Guns,100
continuous_d23,1979,195328,US-1976-TSCA,1976,3,0.41722483143825334,-0.18863078648280293,Environment & Energy,100
continuous_d23,1979,195328,US-1977-CRA,1977,2,0.400401635277029,-0.19916695462026265,Health/Welfare/Educ,100
continuous_d23,1979,195328,US-1977-FED-DUAL-MANDATE,1977,2,0.3836860191641433,-0.16786482134842004,Economy & Finance,100
continuous_d23,1979,195328,US-1978-AIRLINE-DEREG,1978,1,0.4045460860326721,-0.14907539145925588,Economy & Finance,100
continuous_d23,1979,195328,US-1978-BAKKE,1978,1,0.3188183336206028,-0.18166086656634192,Civil Rights,99
continuous_d23,1979,195328,US-1978-FISA,1978,1,0.38385089293715957,-0.1714417769510255,Civil Liberties,100
continuous_d23,1979,195328,US-1978-HUMPHREY-HAWKINS,1978,1,0.3767837983093434,-0.15922973290254255,Economy & Finance,100
continuous_d23,1979,195328,US-1978-ICWA,1978,1,0.38595287852800053,-0.17561366502104786,Civil Rights,100
continuous_d23,1979,195328,US-1978-PREGNANCY-DISCRIM,1978,1,0.3952784841702438,-0.1800387523061197,Civil Rights,100
continuous_d23,1979,195328,US-1980-CERCLA,1980,-1,0.4048013763716483,-0.1487343643872327,Environment & Energy,100
continuous_d23,1979,195328,US-1980-DIDMCA,1980,-1,0.3700170677868329,-0.17279497411437708,Economy & Finance,99
continuous_d23,1979,195328,US-1980-REFUGEE-ACT,1980,-1,0.27916017655067454,-0.14369302870607245,Immigration,100
continuous_d23,1979,195328,US-1983-CHADHA,1983,-4,0.38954837631592487,-0.17624462880815306,Civil Liberties,100
continuous_d23,1979,195328,US-1984-CHEVRON,1984,-5,0.3791528689122047,-0.1609461391653355,Democracy & Governance,100
continuous_d23,1979,195328,US-1984-SENTENCING,1984,-5,0.38425296609879944,-0.16252574258352454,Criminal Justice & Guns,100
continuous_d23,1979,195328,US-1986-BOWERS,1986,-7,0.4010907319572358,-0.16344728349972193,Civil Liberties,100
continuous_d23,1979,195328,US-1986-IRCA,1986,-7,0.37416361104699514,-0.15168542609516902,Immigration,99
continuous_d23,1979,195328,US-1986-TAX-REFORM,1986,-7,0.3912770613863853,-0.17798136348915136,Economy & Finance,100
continuous_d23,1979,195328,US-1988-CIVIL-LIBERTIES-ACT,1988,-9,0.36564132857664,-0.17455645046967982,Civil Rights,100
continuous_d23,1979,195328,US-1990-ADA,1990,-11,0.3850631280784212,-0.15788063599340907,Civil Rights,100
continuous_d23,1979,195328,US-1990-CLEAN-AIR-AMEND,1990,-11,0.37979755364087936,-0.14624559667440581,Environment & Energy,100
continuous_d23,1979,195328,US-1991-CIVIL-RIGHTS-ACT,1991,-12,0.4048289599186496,-0.16539410329974447,Civil Rights,100
continuous_d23,1979,195328,US-1992-CASEY,1992,-13,0.34507089896369714,-0.18015590837316328,Civil Liberties,100
continuous_d23,1979,195328,US-1993-BRADY,1993,-14,0.3646748344041678,-0.18303193919701233,Criminal Justice & Guns,99
continuous_d23,1979,195328,US-1993-FMLA,1993,-14,0.3315275153270989,-0.1490797905601095,Labor,100
continuous_d23,1979,195328,US-1993-NVRA,1993,-14,0.3860597120329103,-0.16213393088072894,Democracy & Governance,99
continuous_d23,1979,195328,US-1994-CRIME-BILL,1994,-15,0.26737941357484873,-0.13596237641391645,Criminal Justice & Guns,98
continuous_d23,1979,195328,US-1994-NAFTA,1994,-15,0.3661337615454115,-0.17912307288314366,Economy & Finance,100
continuous_d23,1979,195328,US-1994-VAWA,1994,-15,0.39504238621292886,-0.18168590280163502,Civil Rights,100
continuous_d23,1979,195328,US-1995-LOPEZ,1995,-16,0.39607496196376146,-0.18207431119286185,Democracy & Governance,100
continuous_d23,1979,195328,US-1996-DOMA,1996,-17,0.3683645426168213,-0.1822932266557017,Civil Rights,100
continuous_d23,1979,195328,US-1996-PRWORA,1996,-17,0.3692692509399428,-0.17279204207950574,Health/Welfare/Educ,100
continuous_d23,1979,195328,US-1996-TELECOM,1996,-17,0.3939944910924263,-0.17514941916027624,Democracy & Governance,100
continuous_d23,1979,195328,US-1997-PRINTZ,1997,-18,0.4025221216422167,-0.16989407923772895,Democracy & Governance,100
continuous_d23,1979,195328,US-1999-GLBA,1999,-20,0.2858127732862385,-0.1424856695104031,Economy & Finance,100
continuous_d23,1979,195328,US-1961-PEACE-CORPS,1961,18,0.401449806671287,-0.1762279744580825,Natl Security & Foreign,100
continuous_d23,1979,195328,US-1968-OMNIBUS-CRIME-CONTROL,1968,11,0.3419543247044982,-0.18832422011659988,Criminal Justice & Guns,100
continuous_d23,1979,195328,US-1968-TRUTH-IN-LENDING,1968,11,0.37092731127636536,-0.16171873564570685,Economy & Finance,100
continuous_d23,1979,195328,US-1970-FCRA,1970,9,0.3883907662324625,-0.17845114839169196,Civil Liberties,100
continuous_d23,1979,195328,US-1972-CPSA,1972,7,0.3671428678277657,-0.17147463951909991,Economy & Finance,100
continuous_d23,1979,195328,US-1975-EPCA,1975,4,0.34263964682687226,-0.19297997395256944,Environment & Energy,99
continuous_d23,1979,195328,US-1987-DOLE,1987,-8,0.40286661391309875,-0.18326257763311424,Economy & Finance,100
continuous_d23,1979,195328,US-1997-RENO-ACLU,1997,-18,0.3573181738445084,-0.1781238615419353,Civil Liberties,100
continuous_d23,1979,195328,US-1963-TEST-BAN-TREATY,1963,16,0.30272179672027383,-0.14720925354502887,Natl Security & Foreign,100
continuous_d23,1979,195328,US-1964-TONKIN-GULF,1964,15,0.4220621010800989,-0.19373242518599038,Natl Security & Foreign,100
continuous_d23,1979,195328,US-1967-ADEA,1967,12,0.42017624065180426,-0.19258827821975363,Civil Rights,100
continuous_d23,1979,195328,US-1970-BANK-SECRECY,1970,9,0.3942499735302503,-0.1695013582154024,Economy & Finance,99
continuous_d23,1979,195328,US-1971-ANCSA,1971,8,0.37236485998174745,-0.16802607432832434,Civil Rights,99
continuous_d23,1979,195328,US-1978-AIRFA,1978,1,0.4007982570232778,-0.18563538736027094,Civil Rights,100
continuous_d23,1979,195328,US-1982-VRA-AMENDMENTS,1982,-3,0.40242426973041395,-0.1755952720902481,Democracy & Governance,100
continuous_d23,1979,195328,US-1990-IMMIGRATION-ACT,1990,-11,0.41590282421325164,-0.16823184995840873,Immigration,100
continuous_d23,1979,195328,US-1993-RFRA,1993,-14,0.4070590739930651,-0.17410450739968455,Civil Liberties,97
continuous_d23,1979,195328,US-1996-AEDPA,1996,-17,0.4179310272604142,-0.1682573777443324,Criminal Justice & Guns,98
continuous_d23,1979,195328,US-1996-IIRIRA,1996,-17,0.401579704216566,-0.19129893359383765,Immigration,100
continuous_d23,1980,196360,US-1961-MAPP,1961,19,0.6404072741220946,0.2786183372766656,Criminal Justice & Guns,100
continuous_d23,1980,196360,US-1962-BAKER,1962,18,0.6799787410489385,0.10775661927335012,Democracy & Governance,100
continuous_d23,1980,196360,US-1962-ENGEL,1962,18,0.6243174259357926,0.17901565107687042,Civil Liberties,100
continuous_d23,1980,196360,US-1962-KEFAUVER-HARRIS,1962,18,0.6651863399974269,0.15185428074255947,Economy & Finance,100
continuous_d23,1980,196360,US-1963-EQUAL-PAY,1963,17,0.7167667798199894,0.12438961055183298,Civil Rights,99
continuous_d23,1980,196360,US-1963-GIDEON,1963,17,0.7041525785125304,0.06620762479397577,Criminal Justice & Guns,100
continuous_d23,1980,196360,US-1964-24TH-AMENDMENT,1964,16,0.7433138512671481,0.13312553042200764,Democracy & Governance,100
continuous_d23,1980,196360,US-1964-CIVIL-RIGHTS-ACT,1964,16,0.7188297282949092,0.21618616748567682,Civil Rights,100
continuous_d23,1980,196360,US-1964-ECONOMIC-OPPORTUNITY,1964,16,0.7318699793547759,0.12108314695750326,Health/Welfare/Educ,99
continuous_d23,1980,196360,US-1964-HEART-ATLANTA,1964,16,0.6784064266584616,0.1809773889024121,Civil Rights,100
continuous_d23,1980,196360,US-1964-NYT-SULLIVAN,1964,16,0.6082917664811993,0.16955890927299347,Civil Liberties,100
continuous_d23,1980,196360,US-1964-REYNOLDS,1964,16,0.7171579076334987,0.1970792687025913,Democracy & Governance,100
continuous_d23,1980,196360,US-1965-ESEA,1965,15,0.5969499539900971,0.19938798114131465,Health/Welfare/Educ,100
continuous_d23,1980,196360,US-1965-GRISWOLD,1965,15,0.6436562975479687,0.11616038025741258,Civil Liberties,99
continuous_d23,1980,196360,US-1965-HART-CELLER,1965,15,0.6978939447269797,0.16108719964687776,Immigration,100
continuous_d23,1980,196360,US-1965-MEDICARE-MEDICAID,1965,15,0.6529950024975831,0.09395643600570865,Health/Welfare/Educ,99
continuous_d23,1980,196360,US-1965-VRA,1965,15,0.6241836071364859,0.22012784672936514,Democracy & Governance,100
continuous_d23,1980,196360,US-1966-FOIA,1966,14,0.7695529775081263,0.12260500881988996,Democracy & Governance,100
continuous_d23,1980,196360,US-1966-HARPER,1966,14,0.731586659953616,0.13526457716786008,Democracy & Governance,100
continuous_d23,1980,196360,US-1966-MIRANDA,1966,14,0.7463124031751691,0.11500805898886463,Criminal Justice & Guns,100
continuous_d23,1980,196360,US-1967-KATZ,1967,13,0.6215901485708265,0.16931599521156568,Civil Liberties,100
continuous_d23,1980,196360,US-1967-LOVING,1967,13,0.6686709940904624,0.1273126100513144,Civil Rights,100
continuous_d23,1980,196360,US-1968-FAIR-HOUSING,1968,12,0.7528188985357367,0.1800913138429596,Civil Rights,100
continuous_d23,1980,196360,US-1968-GUN-CONTROL,1968,12,0.7586422440068209,0.11614054886178941,Criminal Justice & Guns,99
continuous_d23,1980,196360,US-1968-TERRY,1968,12,0.6182887172397298,0.1811093039329381,Criminal Justice & Guns,100
continuous_d23,1980,196360,US-1969-BRANDENBURG,1969,11,0.5756636012411828,0.220257210392939,Civil Liberties,100
continuous_d23,1980,196360,US-1969-NEPA,1969,11,0.5822522399410777,0.10289702207258265,Environment & Energy,100
continuous_d23,1980,196360,US-1969-TINKER,1969,11,0.5711685349248774,0.19327462792439548,Civil Liberties,100
continuous_d23,1980,196360,US-1970-CLEAN-AIR,1970,10,0.725472702922826,0.09988586063572383,Environment & Energy,100
continuous_d23,1980,196360,US-1970-CSA,1970,10,0.798895580376681,0.1983404985842955,Criminal Justice & Guns,99
continuous_d23,1980,196360,US-1970-OSHA,1970,10,0.7648772841099992,0.10340329324283429,Labor,100
continuous_d23,1980,196360,US-1971-26TH,1971,9,0.694479083134973,0.13391428271870154,Democracy & Governance,100
continuous_d23,1980,196360,US-1971-FECA,1971,9,0.7474466971349387,0.18022562414632082,Democracy & Governance,100
continuous_d23,1980,196360,US-1971-LEMON,1971,9,0.6710269064355364,0.18015758380566452,Civil Liberties,100
continuous_d23,1980,196360,US-1971-PENTAGON-PAPERS,1971,9,0.4987873418664531,0.22367548755173425,Civil Liberties,100
continuous_d23,1980,196360,US-1972-CLEAN-WATER,1972,8,0.7151424422618387,0.20180499875015098,Environment & Energy,100
continuous_d23,1980,196360,US-1972-FURMAN,1972,8,0.7899176910633986,0.14200401579730132,Criminal Justice & Guns,100
continuous_d23,1980,196360,US-1972-TITLE-IX,1972,8,0.7156114800640299,0.18328738578953133,Civil Rights,100
continuous_d23,1980,196360,US-1972-YODER,1972,8,0.7584893168464032,0.16352952215564887,Civil Liberties,100
continuous_d23,1980,196360,US-1973-ESA,1973,7,0.72459675893943,0.18616395517808212,Environment & Energy,100
continuous_d23,1980,196360,US-1973-REHABILITATION,1973,7,0.7117918554219754,0.16771798711351737,Civil Rights,100
continuous_d23,1980,196360,US-1973-RODRIGUEZ,1973,7,0.7354648227629889,0.18727497261474027,Health/Welfare/Educ,100
continuous_d23,1980,196360,US-1973-ROE,1973,7,0.6556472939027038,0.12981382540792732,Civil Liberties,100
continuous_d23,1980,196360,US-1973-WAR-POWERS,1973,7,0.679824854237917,0.1459649488162986,Democracy & Governance,100
continuous_d23,1980,196360,US-1974-ECOA,1974,6,0.7497566870959368,0.1786240601312412,Economy & Finance,100
continuous_d23,1980,196360,US-1974-ERISA,1974,6,0.762288720826551,0.06326214763230487,Labor,100
continuous_d23,1980,196360,US-1974-MILLIKEN,1974,6,0.5808090641302771,0.1707169732665081,Civil Rights,100
continuous_d23,1980,196360,US-1974-PRIVACY-ACT,1974,6,0.6875256395456172,0.286388367883391,Civil Liberties,100
continuous_d23,1980,196360,US-1975-IDEA,1975,5,0.6773884624245433,0.2718377746322973,Civil Rights,100
continuous_d23,1980,196360,US-1975-ISDEAA,1975,5,0.7058799245235116,0.11741211129384432,Civil Rights,100
continuous_d23,1980,196360,US-1976-BUCKLEY,1976,4,0.7289000155026428,0.20261503692650812,Democracy & Governance,99
continuous_d23,1980,196360,US-1976-GREGG,1976,4,0.7910943845509426,0.16187155091042396,Criminal Justice & Guns,100
continuous_d23,1980,196360,US-1976-TSCA,1976,4,0.5953598677134398,0.13729875324970325,Environment & Energy,100
continuous_d23,1980,196360,US-1977-CRA,1977,3,0.7002531675526934,0.08401104442659829,Health/Welfare/Educ,100
continuous_d23,1980,196360,US-1977-FED-DUAL-MANDATE,1977,3,0.7331208820234038,0.08798365621105506,Economy & Finance,100
continuous_d23,1980,196360,US-1978-AIRLINE-DEREG,1978,2,0.5570690607239935,0.1870413467988787,Economy & Finance,100
continuous_d23,1980,196360,US-1978-BAKKE,1978,2,0.612106611714029,0.1653256565635914,Civil Rights,99
continuous_d23,1980,196360,US-1978-FISA,1978,2,0.5975567081274219,0.13826672530233672,Civil Liberties,100
continuous_d23,1980,196360,US-1978-HUMPHREY-HAWKINS,1978,2,0.7332714453727057,0.015876107278144855,Economy & Finance,100
continuous_d23,1980,196360,US-1978-ICWA,1978,2,0.7630982161501908,0.14412915400754925,Civil Rights,100
continuous_d23,1980,196360,US-1978-PREGNANCY-DISCRIM,1978,2,0.7545255904403859,0.22722923365646774,Civil Rights,100
continuous_d23,1980,196360,US-1980-CERCLA,1980,0,0.7265479221461115,0.11388963257398649,Environment & Energy,100
continuous_d23,1980,196360,US-1980-DIDMCA,1980,0,0.7771009750106035,0.19647941640256245,Economy & Finance,99
continuous_d23,1980,196360,US-1980-REFUGEE-ACT,1980,0,0.7587271583758387,0.13487632129149751,Immigration,100
continuous_d23,1980,196360,US-1983-CHADHA,1983,-3,0.6795596039930898,0.12492813423735757,Civil Liberties,100
continuous_d23,1980,196360,US-1984-CHEVRON,1984,-4,0.6794169753324991,0.16928235586695173,Democracy & Governance,100
continuous_d23,1980,196360,US-1984-SENTENCING,1984,-4,0.7021608738799834,0.19374344758479073,Criminal Justice & Guns,100
continuous_d23,1980,196360,US-1986-BOWERS,1986,-6,0.6719395631893933,0.12846156771553685,Civil Liberties,100
continuous_d23,1980,196360,US-1986-IRCA,1986,-6,0.7472216145252446,0.16347589530335593,Immigration,99
continuous_d23,1980,196360,US-1986-TAX-REFORM,1986,-6,0.7691024027437295,0.2436654655594836,Economy & Finance,100
continuous_d23,1980,196360,US-1988-CIVIL-LIBERTIES-ACT,1988,-8,0.5349644230466382,0.10594335646643094,Civil Rights,100
continuous_d23,1980,196360,US-1990-ADA,1990,-10,0.7321803729175014,0.1907013818252942,Civil Rights,100
continuous_d23,1980,196360,US-1990-CLEAN-AIR-AMEND,1990,-10,0.7759313701550978,0.14908015258157628,Environment & Energy,100
continuous_d23,1980,196360,US-1991-CIVIL-RIGHTS-ACT,1991,-11,0.8472068572742469,0.17980992199000828,Civil Rights,100
continuous_d23,1980,196360,US-1992-CASEY,1992,-12,0.6877970654389283,0.0579916658274672,Civil Liberties,100
continuous_d23,1980,196360,US-1993-BRADY,1993,-13,0.6740444501112481,0.11240595203017353,Criminal Justice & Guns,99
continuous_d23,1980,196360,US-1993-FMLA,1993,-13,0.7396361660338806,0.11481460928917527,Labor,100
continuous_d23,1980,196360,US-1993-NVRA,1993,-13,0.6969511265677394,0.15138302092043243,Democracy & Governance,99
continuous_d23,1980,196360,US-1994-CRIME-BILL,1994,-14,0.84671349986833,0.13664715016937568,Criminal Justice & Guns,98
continuous_d23,1980,196360,US-1994-NAFTA,1994,-14,0.6559515536229631,0.15448984548702221,Economy & Finance,100
continuous_d23,1980,196360,US-1994-VAWA,1994,-14,0.7199233892103173,0.09258472891404658,Civil Rights,100
continuous_d23,1980,196360,US-1995-LOPEZ,1995,-15,0.64829195091023,0.12165034706503261,Democracy & Governance,100
continuous_d23,1980,196360,US-1996-DOMA,1996,-16,0.7893258051406444,0.07519068899502526,Civil Rights,100
continuous_d23,1980,196360,US-1996-PRWORA,1996,-16,0.7981543380414794,0.17619451136925604,Health/Welfare/Educ,100
continuous_d23,1980,196360,US-1996-TELECOM,1996,-16,0.818374503049528,0.16489466480740195,Democracy & Governance,100
continuous_d23,1980,196360,US-1997-PRINTZ,1997,-17,0.6287964391921345,0.08547210275038636,Democracy & Governance,100
continuous_d23,1980,196360,US-1999-GLBA,1999,-19,0.7384050454936528,0.1822773304501638,Economy & Finance,100
continuous_d23,1980,196360,US-2000-BUSH-GORE,2000,-20,0.6957403811203914,0.17466294694245135,Democracy & Governance,100
continuous_d23,1980,196360,US-1961-PEACE-CORPS,1961,19,0.6979426476496056,0.14162042485802329,Natl Security & Foreign,100
continuous_d23,1980,196360,US-1968-OMNIBUS-CRIME-CONTROL,1968,12,0.7595693117577441,0.17840804387008988,Criminal Justice & Guns,100
continuous_d23,1980,196360,US-1968-TRUTH-IN-LENDING,1968,12,0.6768855065078019,0.20800093402389414,Economy & Finance,100
continuous_d23,1980,196360,US-1970-FCRA,1970,10,0.7510998968265059,0.07147266144354529,Civil Liberties,100
continuous_d23,1980,196360,US-1972-CPSA,1972,8,0.7230714247969985,0.14591376778859755,Economy & Finance,100
continuous_d23,1980,196360,US-1975-EPCA,1975,5,0.6933441672050431,0.14090325359109315,Environment & Energy,99
